,Siruta,Localitate,Judet,Populatie,Alimentara,Textila,Lemnului,ChimicaFarmaceutica,Metalurgica,ConstructiiMasini,CalculatoareElectronica,Mobila,Energetica
235,18527,Rucar,AG,6048,13705370.0,0.0,11616639.0,0.0,0.0,983123.0,0.0,5871987.0,0.0
236,18554,Salatrucu,AG,2227,0.0,0.0,2604286.0,0.0,0.0,0.0,0.0,0.0,0.0
237,18581,Sapata,AG,1626,1071864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,18670,Schitu Golesti,AG,5075,0.0,221744.0,0.0,0.0,562557.0,44070348.0,0.0,0.0,0.0
239,18741,Slobozia,AG,4773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,18778,Stalpeni,AG,5024,0.0,0.0,89516.0,0.0,0.0,0.0,0.0,20798.0,0.0
241,18858,Stoenesti,AG,4580,0.0,401124.0,9386468.0,0.0,0.0,0.0,0.0,0.0,0.0
242,18938,Stolnici,AG,3066,289662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,19007,Suseni,AG,3067,238290.0,0.0,35025.0,0.0,0.0,0.0,0.0,0.0,0.0
244,19114,Stefan Cel Mare,AG,2365,12708252.0,0.0,2125393.0,0.0,0.0,0.0,0.0,0.0,0.0
245,19141,Suici,AG,2451,198991.0,0.0,195000.0,0.0,0.0,0.0,0.0,0.0,0.0
246,19212,Teiu,AG,1357,7640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,19249,Tigveni,AG,3495,22980816.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0
248,19338,Titesti,AG,5129,0.0,0.0,893814.0,0.0,0.0,399229948.0,0.0,173501.0,0.0
249,19392,Uda,AG,1960,0.0,0.0,53312.0,0.0,0.0,0.0,0.0,0.0,0.0
250,19560,Ungheni,AG,2800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,19631,Valea Danului,AG,3020,0.0,0.0,405558.0,0.0,0.0,0.0,0.0,1509915.0,0.0
252,19695,Valea Iasului,AG,2769,0.0,0.0,4178067.0,0.0,0.0,0.0,0.0,267839.0,0.0
253,19793,Vedea,AG,3612,0.0,1040.0,0.0,0.0,0.0,0.0,0.0,109882.0,0.0
254,19999,Vladesti,AG,3223,3357068.0,0.0,1823969.0,0.0,0.0,0.0,0.0,0.0,0.0
255,20048,Raca,AG,1128,0.0,0.0,439247.0,0.0,0.0,0.0,0.0,0.0,0.0
256,20055,Vulturesti,AG,2812,0.0,0.0,5506.0,0.0,0.0,0.0,0.0,0.0,0.0
257,20063,Bughea De Sus,AG,3002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,20297,Municipiul Bacau,BC,197362,714130776.0,342702816.0,107930928.0,19877033.0,388596.0,313217090.0,67246972.0,28843223.0,47052324.0
259,20313,Hemeius,BC,5512,92798.0,3669259.0,1477655.0,0.0,0.0,56521522.0,0.0,0.0,0.0
260,20359,Letea Veche,BC,6903,1200851.0,0.0,81698.0,0.0,0.0,6623881.0,0.0,102917.0,0.0
261,20411,Magura,BC,5105,2237417.0,959266.0,1055816.0,43842499.0,0.0,0.0,0.0,3724830.0,0.0
262,20466,Margineni,BC,9863,836920.0,17199.0,166061.0,0.0,0.0,4867452.0,0.0,9595993.0,43973.0
263,20563,Municipiul Onesti,BC,52639,162335867.0,19635987.0,133181164.0,225231230.0,0.0,2828377.0,1504188.0,10746397.0,19402292.0
264,20607,Gura Vaii,BC,5286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,20670,Stefan Cel Mare,BC,5257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,20778,Oras Buhusi,BC,20838,122158567.0,34639568.0,333410.0,75612.0,0.0,0.0,0.0,29588.0,0.0
267,20821,Oras Comanesti,BC,24059,9246016.0,709797.0,276596847.0,0.0,0.0,22732.0,161770.0,2683776.0,52270.0
268,20876,Municipiul Moinesti,BC,24715,13989051.0,8026805.0,55492.0,0.0,0.0,2361309.0,0.0,3064997.0,0.0
269,20910,Oras Slanic-Moldova,BC,5169,0.0,0.0,695743.0,2599.0,0.0,0.0,0.0,4581.0,0.0
270,20965,Oras Targu Ocna,BC,13134,4025076.0,102723.0,7289343.0,0.0,0.0,0.0,0.0,25351594.0,0.0
271,21007,Agas,BC,6236,0.0,0.0,1075607.0,0.0,0.0,0.0,0.0,0.0,0.0
272,21098,Ardeoani,BC,2493,0.0,0.0,0.0,0.0,0.0,10252345.0,386434.0,84458.0,0.0
273,21123,Asau,BC,7154,2043008.0,0.0,1125132.0,0.0,0.0,0.0,0.0,0.0,0.0
274,21196,Balcani,BC,8127,168689.0,0.0,0.0,0.0,0.0,126336.0,0.0,0.0,0.0
275,21249,Beresti-Bistrita,BC,2246,30275044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,21338,Beresti-Tazlau,BC,5740,0.0,26033.0,8879714.0,0.0,0.0,0.0,0.0,0.0,0.0
277,21418,Berzunti,BC,5378,0.0,0.0,112008.0,0.0,0.0,0.0,0.0,0.0,0.0
278,21454,Barsanesti,BC,4838,0.0,17138.0,225396.0,0.0,0.0,0.0,0.0,0.0,0.0
279,21506,Blagesti,BC,7649,605301.0,1124466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,21560,Bogdanesti,BC,2870,16114103.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,21597,Brusturoasa,BC,3510,0.0,0.0,648205.0,0.0,0.0,0.0,0.0,0.0,0.0
282,21668,Buhoci,BC,5167,145287.0,0.0,4133655.0,0.0,0.0,123245.0,0.0,0.0,0.0
283,21720,Casin,BC,3970,0.0,13305.0,9611092.0,0.0,0.0,0.0,0.0,0.0,0.0
284,21757,Caiuti,BC,5420,0.0,0.0,99824.0,0.0,0.0,0.0,0.0,0.0,0.0
285,21855,Cleja,BC,7187,4343.0,1101726.0,10800.0,0.0,0.0,0.0,0.0,0.0,0.0
286,21891,Colonesti,BC,2305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,21971,Corbasca,BC,5583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,22059,Cotofanesti,BC,3625,0.0,6760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,22111,Damienesti,BC,1940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,22166,Oras Darmanesti,BC,14777,8650161.0,30018.0,10354165.0,0.0,0.0,0.0,0.0,0.0,0.0
291,22237,Dealu Morii,BC,2832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,22380,Dofteana,BC,11306,16642.0,0.0,32229.0,0.0,0.0,0.0,0.0,17293098.0,0.0
293,22460,Faraoani,BC,5561,0.0,0.0,2075130.0,0.0,0.0,65538.0,0.0,0.0,0.0
294,22488,Filipeni,BC,2278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,22576,Filipesti,BC,4681,0.0,0.0,345312.0,6178835.0,0.0,0.0,0.0,0.0,0.0
296,22665,Gaiceana,BC,2894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,22718,Ghimes-Faget,BC,4910,0.0,0.0,14788422.0,0.0,0.0,0.0,0.0,0.0,0.0
298,22781,Garleni,BC,7098,298381.0,201324.0,81519.0,0.0,0.0,0.0,0.0,0.0,0.0
299,22834,Glavanesti,BC,3381,100295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,22898,Helegiu,BC,6767,1604217.0,81019.0,0.0,0.0,0.0,0.0,0.0,936606.0,0.0
301,22941,Horgesti,BC,5586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,23047,Huruiesti,BC,2436,52511.0,724740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,23127,Izvoru Berheciului,BC,1688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,23207,Lipova,BC,3181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,23289,Livezi,BC,5595,0.0,0.0,983925.0,0.0,0.0,0.0,0.0,0.0,0.0
306,23350,Luizi-Calugara,BC,5361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617112.0,0.0
307,23387,Magiresti,BC,4363,535989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,23449,Manastirea Casin,BC,5522,0.0,0.0,1582242.0,0.0,0.0,0.0,0.0,73462.0,0.0
309,23494,Motoseni,BC,3462,215650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,23644,Negri,BC,2920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,23715,Nicolae Balcescu,BC,10081,39876955.0,4842411.0,2061084.0,0.0,0.0,441520.0,0.0,3732780.0,0.0
312,23797,Oituz,BC,9509,644299.0,6000.0,67010.0,0.0,0.0,0.0,0.0,0.0,0.0
313,23868,Oncesti,BC,1671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,23948,Orbeni,BC,3962,0.0,0.0,0.0,0.0,0.0,175434.0,0.0,0.0,0.0
315,23975,Palanca,BC,3470,253662.0,0.0,112513.0,0.0,0.0,0.0,0.0,136203.0,0.0
316,24034,Parava,BC,3399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,24089,Parincea,BC,3911,7402867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,24187,Pancesti,BC,4432,44626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,24276,Pargaresti,BC,4873,0.0,0.0,415786.0,0.0,0.0,0.0,0.0,0.0,0.0
320,24338,Parjol,BC,6546,0.0,0.0,17948.0,0.0,0.0,0.0,0.0,0.0,0.0
321,24427,Plopana,BC,3407,0.0,0.0,581700.0,0.0,0.0,0.0,0.0,0.0,0.0
322,24524,Podu Turcului,BC,5128,848560.0,0.0,802046.0,0.0,0.0,150.0,0.0,231759.0,0.0
323,24631,Poduri,BC,8151,1933.0,0.0,281144.0,0.0,0.0,0.0,0.0,0.0,0.0
324,24711,Racova,BC,3578,0.0,968522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,24766,Racaciuni,BC,8379,1736905.0,0.0,15391.0,0.0,292141.0,266165.0,0.0,0.0,0.0
326,24837,Rachitoasa,BC,4909,0.0,0.0,145158.0,0.0,0.0,0.0,0.0,0.0,0.0
327,24999,Rosiori,BC,2382,105130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,25068,Sascut,BC,10047,1410308.0,1294373.0,4124329.0,0.0,0.0,0.0,0.0,0.0,0.0
329,25148,Sanduleni,BC,4675,82572.0,0.0,0.0,0.0,0.0,124084.0,0.0,199271.0,0.0
330,25228,Saucesti,BC,5422,39260.0,222704.0,248652.0,0.0,0.0,5849.0,0.0,421568.0,0.0
331,25291,Scorteni,BC,3087,0.0,0.0,1291528.0,0.0,0.0,0.0,0.0,0.0,0.0
332,25362,Secuieni,BC,2308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,25488,Solont,BC,3680,0.0,0.0,26500.0,0.0,0.0,0.0,0.0,0.0,0.0
334,25521,Stanisesti,BC,4745,26688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,25629,Strugari,BC,2573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,25692,Tamasi,BC,3101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127349.0,0.0
337,25745,Tatarasti,BC,2485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,25825,Targu Trotus,BC,5715,3675343.0,53862781.0,1521959.0,0.0,0.0,0.0,0.0,0.0,0.0
339,25861,Traian,BC,3170,8302145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,25932,Ungureni,BC,3918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,26029,Urechesti,BC,3766,0.0,7092.0,0.0,0.0,0.0,0.0,0.0,2026938.0,0.0
342,26083,Valea Seaca,BC,4339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,26118,Vultureni,BC,2101,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,26289,Zemes,BC,4927,1077003.0,218850.0,0.0,0.0,0.0,46020.0,0.0,0.0,0.0
345,26320,Sarata,BC,2225,2412956.0,9804440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,26338,Buciumi,BC,3242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,26346,Gioseni,BC,4203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,26353,Odobesti,BC,2459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,26361,Prajesti,BC,2335,0.0,224319.0,2782553.0,0.0,0.0,0.0,0.0,25310.0,0.0
350,26379,Itesti,BC,1499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0
351,26564,Municipiul Oradea,BH,222850,514950879.0,531117851.0,93825436.0,50115938.0,53813513.0,247316648.0,410647824.0,336802560.0,366684263.0
352,26582,Sanmartin,BH,10814,2313619.0,3947850.0,1136653.0,0.0,0.0,0.0,0.0,340946.0,4040644.0
353,26653,Santandrei,BH,5726,130461282.0,10314902.0,2311633.0,0.0,0.0,125097.0,0.0,262147.0,0.0
354,26699,Oras Alesd,BH,11293,9481476.0,150790534.0,610793.0,0.0,111755.0,0.0,0.0,617127.0,3750332.0
355,26742,Astileu,BH,3721,230798.0,4620531.0,55454.0,0.0,0.0,0.0,0.0,0.0,1238807.0
356,26804,Municipiul Beius,BH,11477,11120511.0,30297686.0,4736233.0,0.0,0.0,1879097.0,0.0,1015392.0,0.0
357,26840,Oras Stei,BH,7434,296204652.0,19667896.0,4864760.0,0.0,279497.0,2027285.0,0.0,0.0,0.0
358,26877,Municipiul Marghita,BH,18252,264493.0,105327462.0,40834.0,22937.0,0.0,2086584.0,0.0,6529250.0,0.0
359,26920,Oras Nucet,BH,2131,334183.0,0.0,399840.0,0.0,0.0,0.0,0.0,0.0,0.0
360,26975,Municipiul Salonta,BH,19401,50025354.0,15292712.0,106727007.0,0.0,0.0,45639430.0,0.0,198585255.0,15953290.0
361,27007,Oras Vascau,BH,2429,2803525.0,63769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,27070,Abram,BH,3110,0.0,0.0,14323213.0,0.0,0.0,18462.0,0.0,0.0,0.0
363,27169,Abramut,BH,3136,831952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,27212,Auseu,BH,2982,320897.0,1543644.0,151913.0,0.0,0.0,0.0,0.0,0.0,0.0
365,27285,Avram Iancu,BH,3465,674163.0,756298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,27329,Balc,BH,3341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,27383,Batar,BH,5644,125019.0,0.0,0.0,0.0,0.0,0.0,19209.0,0.0,0.0
368,27436,Biharia,BH,4439,9161659.0,1569808.0,5671881.0,0.0,0.0,0.0,166936.0,0.0,0.0
369,27506,Boianu Mare,BH,1332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,27560,Borod,BH,4003,0.0,166867.0,250780.0,0.0,0.0,0.0,0.0,3924354.0,0.0
371,27631,Bors,BH,4167,14813709.0,111255301.0,2545106.0,0.0,491793.0,9760960.0,924199424.0,248620.0,0.0
372,27686,Bratca,BH,4980,877178.0,32803.0,0.0,0.0,0.0,0.0,81743.0,0.0,0.0
373,27757,Brusturi,BH,3666,41363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,27846,Budureasa,BH,2702,4509049.0,0.0,1003645.0,0.0,0.0,0.0,0.0,0.0,0.0
375,27908,Buduslau,BH,2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,27935,Bulz,BH,2139,906103.0,0.0,283877.0,0.0,0.0,0.0,0.0,145675.0,0.0
377,27971,Buntesti,BH,4457,4744786.0,0.0,4858253.0,0.0,0.0,0.0,0.0,0.0,0.0
378,28077,Cabesti,BH,1853,0.0,1115654.0,55927.0,0.0,0.0,0.0,0.0,0.0,0.0
379,28139,Capalna,BH,1482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,28193,Carpinet,BH,1835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70250.0,0.0
381,28246,Cefa,BH,2365,5733635.0,3839500.0,629319.0,0.0,0.0,7818026.0,0.0,0.0,0.0
382,28335,Ceica,BH,3545,0.0,828443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,28415,Cetariu,BH,2168,0.0,490372.0,4252271.0,0.0,0.0,0.0,0.0,0.0,0.0
384,28497,Cherechiu,BH,2489,1193545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,28530,Chislaz,BH,3173,0.0,3829252.0,0.0,0.0,0.0,0.0,0.0,355404.0,0.0
386,28610,Ciuhoi,BH,2276,19840.0,613253.0,932533.0,0.0,0.0,0.0,0.0,31915.0,0.0
387,28665,Ciumeghiu,BH,4595,45396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,28709,Campani,BH,2410,10806504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,28763,Cociuba Mare,BH,2929,33317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,28816,Copacel,BH,2162,2517373.0,0.0,62600.0,0.0,0.0,0.0,0.0,47263.0,0.0
391,28889,Cristioru De Jos,BH,1339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33500.0,0.0
392,28941,Curatele,BH,2452,0.0,0.0,171921.0,0.0,0.0,0.0,0.0,0.0,0.0
393,29001,Curtuiseni,BH,4003,0.0,1762228.0,158575.0,0.0,0.0,0.0,0.0,0.0,0.0
394,29038,Derna,BH,2659,410971.0,2135322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,29092,Diosig,BH,7067,0.0,11172877.0,92101.0,0.0,0.0,0.0,0.0,0.0,0.0
396,29154,Dobresti,BH,5456,806518.0,298772.0,546574.0,0.0,0.0,0.0,0.0,8380.0,0.0
397,29243,Draganesti,BH,2934,366153228.0,0.0,1189352.0,0.0,0.0,0.0,0.0,1602919.0,0.0
398,29341,Dragesti,BH,2607,688978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,29403,Finis,BH,3647,510842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,29467,Girisu De Cris,BH,3863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35811.0,0.0
401,29519,Hidiselu De Sus,BH,3111,3858417.0,0.0,218143.0,0.0,0.0,0.0,0.0,0.0,0.0
402,29573,Holod,BH,3207,0.0,0.0,16614.0,0.0,0.0,0.0,0.0,23609.0,0.0
403,29662,Husasau De Tinca,BH,2331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,29724,Ineu,BH,4786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,29760,Lazuri De Beius,BH,1580,887922.0,137610.0,0.0,0.0,0.0,0.0,0.0,66740.0,1600077.0
406,29813,Lazareni,BH,3209,260224.0,478501.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0
407,29902,Lugasu De Jos,BH,3653,3847004.0,0.0,344258.0,0.0,0.0,0.0,0.0,0.0,0.0
408,29948,Lunca,BH,2744,33350.0,1045141.0,4896216.0,0.0,0.0,0.0,0.0,593437.0,7782677.0
409,30014,Madaras,BH,2800,1378120.0,11510221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,30069,Magesti,BH,2723,3460.0,113400.0,9452178.0,0.0,0.0,0.0,0.0,0.0,0.0
411,30149,Nojorid,BH,5381,92002.0,9026692.0,4224710.0,115215.0,2436.0,8662655.0,0.0,3331461.0,3590847.0
412,30229,Olcea,BH,2765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,30274,Osorhei,BH,6811,4540307.0,29425426.0,25273230.0,1269396.0,0.0,16922891.0,0.0,1168763.0,0.0
414,30336,Pietroasa,BH,3184,0.0,5515.0,1499529.0,0.0,0.0,0.0,0.0,0.0,0.0
415,30416,Pocola,BH,1459,119711.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,30470,Pomezeu,BH,2800,0.0,1307895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,30568,Popesti,BH,7991,362938.0,8025996.0,0.0,2278838.0,0.0,0.0,0.0,23607.0,0.0
418,30648,Rabagani,BH,2000,88468.0,0.0,600982.0,0.0,0.0,0.0,0.0,0.0,0.0
419,30719,Remetea,BH,2879,623915.0,0.0,3846064.0,0.0,0.0,0.0,0.0,66244.0,0.0
420,30773,Rieni,BH,3050,69104038.0,0.0,210002.0,0.0,0.0,0.0,0.0,0.0,3500.0
421,30844,Rosia,BH,2461,535591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,30871,Sacadat,BH,1800,2722619.0,0.0,0.0,0.0,0.0,0.0,0.0,57444733.0,0.0
423,30915,Oras Sacueni,BH,12685,158726.0,18533899.0,0.0,0.0,0.0,0.0,0.0,200444.0,0.0
424,30988,Salacea,BH,3111,1321284.0,3549052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,31011,Salard,BH,4498,3608107.0,463109.0,40648.0,0.0,0.0,0.0,0.0,9532.0,0.0
426,31057,Sambata,BH,1366,0.0,0.0,1121311.0,0.0,0.0,0.0,0.0,0.0,0.0
427,31128,Sarbi,BH,2495,3217007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,31208,Spinus,BH,1166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1338057.0
429,31262,Suplacu De Barcau,BH,4557,321556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,31333,Simian,BH,4081,126517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,31379,Sinteu,BH,1131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,31422,Soimi,BH,2529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,31510,Suncuius,BH,3225,4270429.0,20320039.0,1191565.0,2638440.0,0.0,0.0,0.0,0.0,0.0
434,31565,Tarcea,BH,2748,0.0,39140.0,261110.0,0.0,0.0,171025.0,0.0,0.0,0.0
435,31609,Tarcaia,BH,2060,0.0,0.0,2811337.0,0.0,0.0,0.0,0.0,0.0,0.0
436,31654,Tauteu,BH,4554,856.0,797241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,31716,Tileagd,BH,7071,1550911.0,39676.0,6123197.0,0.0,0.0,20674.0,0.0,7697422.0,0.0
438,31789,Tinca,BH,8357,0.0,0.0,20242497.0,0.0,0.0,0.0,0.0,103185.0,0.0
439,31841,Tulca,BH,2731,0.0,0.0,348324.0,0.0,0.0,0.0,0.0,0.0,0.0
440,31878,Tetchea,BH,3247,0.0,0.0,1850604.0,0.0,0.0,0.0,0.0,0.0,0.0
441,31921,Uileacu De Beius,BH,2056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80022.0,0.0
442,31976,Vadu Crisului,BH,4046,1720221.0,1009925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,32027,Oras Valea Lui Mihai,BH,11053,8317024.0,572805081.0,122725.0,0.0,0.0,0.0,0.0,0.0,0.0
444,32045,Viisoara,BH,1329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,32090,Varciorog,BH,2094,0.0,35189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,32153,Tamaseu,BH,2064,989104.0,0.0,83277.0,0.0,0.0,0.0,0.0,152223.0,0.0
447,32161,Paleu,BH,2788,1621457.0,239908.0,13020.0,12683378.0,5704338.0,116576.0,0.0,0.0,0.0
448,32179,Sannicolau Roman,BH,2266,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
449,32187,Rosiori,BH,3023,0.0,9701.0,0.0,0.0,0.0,0.0,0.0,63452.0,0.0
450,32195,Gepiu,BH,1853,43030407.0,1479838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,32201,Toboliu,BH,2096,0.0,79061.0,759597.0,0.0,0.0,0.0,0.0,0.0,0.0
452,32394,Municipiul Bistrita,BN,93415,317469647.0,400295652.0,43908356.0,1158964.0,0.0,1454118146.0,427500.0,15703092.0,14727385.0
453,32483,Oras Beclean,BN,12335,13603408.0,64286377.0,2579394.0,0.0,218107717.0,0.0,0.0,3007948.0,0.0
454,32544,Oras Nasaud,BN,11805,4690276.0,128976740.0,1966026.0,404129.0,0.0,5630635.0,0.0,1070791.0,0.0
455,32599,Oras Sangeorz-Bai,BN,11682,2736813.0,5428076.0,5855963.0,0.0,0.0,0.0,0.0,46979.0,197234.0
456,32633,Bistrita Bargaului,BN,4453,0.0,0.0,8312207.0,0.0,0.0,5400.0,0.0,33614.0,0.0
457,32660,Branistea,BN,3160,1629486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,32704,Budacu De Jos,BN,3257,791594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,32768,Budesti,BN,1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,32811,Caianu Mic,BN,4316,0.0,358640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,32884,Cetate,BN,2895,53950570.0,0.0,11997218.0,0.0,0.0,0.0,0.0,0.0,0.0
462,32955,Ciceu-Giurgesti,BN,1571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,33015,Chiochis,BN,2940,0.0,213063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,33122,Chiuza,BN,2223,0.0,0.0,1778575.0,0.0,0.0,0.0,0.0,0.0,0.0
465,33177,Cosbuc,BN,2034,0.0,229029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,33202,Dumitra,BN,5453,230863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,33248,Feldru,BN,7964,1842087.0,0.0,2019762.0,0.0,0.0,0.0,0.0,1023129.0,0.0
468,33275,Galatii Bistritei,BN,2524,1350383.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
469,33337,Ilva Mare,BN,2520,0.0,0.0,384996.0,0.0,0.0,0.0,0.0,0.0,0.0
470,33364,Ilva Mica,BN,3499,0.0,0.0,18565156.0,0.0,0.0,0.0,0.0,0.0,0.0
471,33382,Josenii Bargaului,BN,5368,0.0,0.0,2392147.0,0.0,0.0,0.0,0.0,1153519.0,0.0
472,33435,Lechinta,BN,6254,2000861.0,1600.0,2693326.0,0.0,0.0,0.0,0.0,3267988.0,108577.0
473,33514,Lesu,BN,2947,0.0,0.0,557832.0,0.0,0.0,0.0,0.0,0.0,0.0
474,33541,Livezile,BN,5101,3285923.0,0.0,2874298.0,0.0,0.0,10154372.0,0.0,91854.0,0.0
475,33603,Lunca Ilvei,BN,3337,7599260.0,0.0,135780106.0,0.0,0.0,0.0,0.0,0.0,0.0
476,33621,Maieru,BN,8110,110855.0,182985.0,13372012.0,0.0,0.0,0.0,0.0,88135.0,353688.0
477,33658,Matei,BN,2621,5880.0,0.0,0.0,0.0,0.0,0.0,0.0,16507.0,0.0
478,33729,Magura Ilvei,BN,2177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
